Name,Price,Link,Image,Category,Source,Rating,Reviews
LC WAIKIKI,494.0,https://www.amazon.eg/-/en/LC-WAIKIKI-Sleeve-Velvet-W27741Z8-Hhn-1/dp/B0F8QPC4GT/ref=sr_1_57?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/71U3DwzdZGL._AC_UL320_.jpg,Outerwear,Selenium,,0
"Women's Teddy Jacket, Camel color Faux Fur, Cropped Length, High Neck, Winter Casual Outerwear",499.0,https://www.amazon.eg/-/en/Womens-Jacket-Cropped-Length-Outerwear/dp/B0G4NBY9T5/ref=sr_1_58?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/41V3ipf-MwL._AC_UL320_.jpg,Outerwear,Selenium,3.0 out of 5 stars,(1)
Pinky,1100.0,https://www.amazon.eg/-/en/Pinky-Oversized-Jacket-Women-Burgundy/dp/B0BNW7WFPD/ref=sr_1_59?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/81hFYLt2JQL._AC_UL320_.jpg,Outerwear,Selenium,3.4 out of 5 stars,(3)
LC WAIKIKI,1188.0,https://www.amazon.eg/-/en/LC-WAIKIKI-Sleeve-Blazer-Jacket/dp/B0FR988CBX/ref=sr_1_60?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/51v5vk1Xc2L._AC_UL320_.jpg,Outerwear,Selenium,,0
Zip Up Hoodie For Women,395.0,https://www.amazon.eg/-/en/Zip-Up-Hoodie-For-Women/dp/B092FRCNYC/ref=sr_1_61?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/61TwLswqLgS._AC_UL320_.jpg,Outerwear,Selenium,4.3 out of 5 stars,(13)
Fit Freak,800.0,https://www.amazon.eg/-/en/Fit-Freak-Drawstring-Oversized-Jacket/dp/B0FHKXWJV5/ref=sr_1_62?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/31bTQ7kyhxL._AC_UL320_.jpg,Outerwear,Selenium,5.0 out of 5 stars,(1)
Levi's,3051.0,https://www.amazon.eg/-/en/Levis-Riveted-Original-Trucker-X-Large/dp/B0DVT732DD/ref=sr_1_63?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/81eBDkhscUL._AC_UL320_.jpg,Outerwear,Selenium,,0
ASTK,1290.0,https://www.amazon.eg/-/en/ASTK-Women-Knitted-Belted-Jacket-BLACK/dp/B0FXBQS8G4/ref=sr_1_64?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/41USIv3-7PL._AC_UL320_.jpg,Outerwear,Selenium,,0
Levi's,5436.24,https://www.amazon.eg/-/en/Levis-Womens-Trucker-Truckers-Medindigo-Wornin/dp/B0BT9VKDYK/ref=sr_1_65?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/7127WGVCmkL._AC_UL320_.jpg,Outerwear,Selenium,,0
ASTK,1790.0,https://www.amazon.eg/-/en/ASTK-Women-Leather-Jacket-BLACK/dp/B0GHK4MDXH/ref=sr_1_66?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/71xGCTaN0TL._AC_UL320_.jpg,Outerwear,Selenium,,0
Trendyol,1899.0,https://www.amazon.eg/-/en/Trendyol-Multicolor-Pattern-Tbbss25Ag00000-colorful/dp/B0DWLG5MWG/ref=sr_1_67?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/81d1+EIhh0L._AC_UL320_.jpg,Outerwear,Selenium,3.0 out of 5 stars,(1)
Andora,799.0,https://www.amazon.eg/-/en/Andora-Inner-Fur-Lined-Gabardine/dp/B0CWF2VLQG/ref=sr_1_68?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/61HuwSE8olL._AC_UL320_.jpg,Outerwear,Selenium,4.4 out of 5 stars,(28)
Andora,721.6,https://www.amazon.eg/-/en/Andora-Kashmir-Buttons-Jacket-Off-Kashmir-2XL/dp/B0DF5JWHN7/ref=sr_1_69?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/71K-4H5lzJL._AC_UL320_.jpg,Outerwear,Selenium,3.7 out of 5 stars,(17)
Andora,519.0,https://www.amazon.eg/-/en/Andora-Waterproof-Fly-Zipper-34W23M3203/dp/B0CHFS27MH/ref=sr_1_70?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/61epjbr2NGL._AC_UL320_.jpg,Outerwear,Selenium,3.8 out of 5 stars,(65)
Andora,499.0,https://www.amazon.eg/-/en/Andora-Lavender-Gabardine-Casual-Jacket_Lavender_XS/dp/B0DWY2P5P3/ref=sr_1_71?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/61oYeq1r+aL._AC_UL320_.jpg,Outerwear,Selenium,2.9 out of 5 stars,(19)
"Waterproof jacket with zipper and hood, suitable for up to 80 kg",699.0,https://www.amazon.eg/-/en/%D8%AC%D8%A7%D9%83%D9%8A%D8%AA-%D9%85%D9%8A%D8%A7%D9%87-%D8%A8%D8%B3%D9%88%D8%B3%D8%AA%D9%87-%D9%88%D9%83%D8%A7%D8%A8%D9%8A%D8%AA%D8%B4%D9%88-%D9%85%D9%86%D8%A7%D8%B3%D8%A8/dp/B0DTQBGH1Z/ref=sr_1_72?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/41ACVtNNacL._AC_UL320_.jpg,Outerwear,Selenium,3.0 out of 5 stars,(15)
Levi's,5624.35,https://www.amazon.eg/-/en/Levis-Womens-Original-Trucker-Truckers/dp/B0CYPNLPD6/ref=sr_1_73?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/41MmmN+uTFL._AC_UL320_.jpg,Outerwear,Selenium,4.2 out of 5 stars,(4)
ASTK,1528.0,https://www.amazon.eg/-/en/ASTK-Women-Suede-Jacket-Black/dp/B0G2SZSKD4/ref=sr_1_74?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/71gnjc3kVZL._AC_UL320_.jpg,Outerwear,Selenium,,0
"Jacket PinkFaux Fur Dual Pocket Teddy Jacket, Full Zipped Fur Jacket with Side Pockets Jacket, for Women",399.0,https://www.amazon.eg/-/en/Hooded-Jacket-PinkFaux-Pocket-Pockets/dp/B0FVH6GBBK/ref=sr_1_75?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/316ahY79OQL._AC_UL320_.jpg,Outerwear,Selenium,,0
MEZARA,899.0,https://www.amazon.eg/-/en/MEZARA-Womens-Jacket-High-Waist-Collection/dp/B0GH95YHBT/ref=sr_1_76?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/41VxiWPHHvL._AC_UL320_.jpg,Outerwear,Selenium,5.0 out of 5 stars,(3)
ASTK,2740.0,https://www.amazon.eg/-/en/ASTK-women-AKWW23K001-Jacket-BLACK/dp/B0CW697126/ref=sr_1_77?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/81o-OLnwwcL._AC_UL320_.jpg,Outerwear,Selenium,4.5 out of 5 stars,(2)
Andora,499.0,https://www.amazon.eg/-/en/Andora-Onyx-Gabardine-Casual-Jacket_Beige_XS/dp/B0DWXXPB5Q/ref=sr_1_78?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/61geR5KJYXL._AC_UL320_.jpg,Outerwear,Selenium,2.9 out of 5 stars,(19)
"Women's 2 Piece Sports Set, Zip Up Jacket with Hat and Pants, Comfortable Fabric for Gym and Daily Use",999.0,https://www.amazon.eg/-/en/Womens-Sports-Zipper-Jacket-Comfortable/dp/B0GVKF9D63/ref=sr_1_79?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/51lcAuNl6JL._AC_UL320_.jpg,Outerwear,Selenium,5.0 out of 5 stars,(2)
Andora,799.0,https://www.amazon.eg/-/en/Andora-Buttons-Down-Closure-36W24W30326/dp/B0CQVQY27R/ref=sr_1_80?dib=eyJ2IjoiMSJ9.-a0WZzAVjINSnjyBMGiA56Mm-w9rfYEUVrBr4IVX203asR7FOCsGAhT2dz4JoPQhWvc8j4yC7rrn_L7v1-7oXK2h2IGvISbSrB2HSzyDU1Mm_9ibYEv1UK-asXXf1y6zUAso8V-XGb4O3L4uyVvmIk8DxDgm4y6hNGtBCkOOHSav_IYUdJIY0EdJrvs_Ta3CrPeVYH5Z1s-_svbMGL2bTJUDJilc-RgaPZiw9fmhkyGazY40QlQ6krHfpik2uBR_WFYV0mY3b_TNJOgK0bhmCU2yLBsJCcHog8l4lK5zTEw.OAgKaFHEPHiZ6O43G0bUZBmFAkbFiV7-9K2GVN79gTU&dib_tag=se&keywords=women+jacket&qid=1778147091,https://m.media-amazon.com/images/I/61whBnOu-wL._AC_UL320_.jpg,Outerwear,Selenium,3.6 out of 5 stars,(8)
SHOWDAY,2799.0,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo3NTA1MzA0NjExMjM4OTM0OjE3NzgxNDcxMDA6c3BfYXRmOjMwMDQ2MDA2MDIxNTkzMjo6MDo6&url=%2FSHOWDAY-Jackets-Cardigan-Oversized-Oversize%2Fdp%2FB0DFHMKW73%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.E1cwzt6wSBEumVm50T2Xd6g1ow5TdyOmOi4EL31ikhClJPjYr-NFs4agCRmSQobhbvZP2Bi9ffdquOfjK0rMhM2qS8hWTqMEZQeLIe9PF--WSUoN3IjBZFh3AMUkEujbvZeqxO_xw4YPO74MymUXH_wvzxM9biIUFmdqWPWYmVsfR2yGPFPsS8FSIg2f4TztIazAU0rx_qUXHU90sQ0qYtqcxj1dOcByXdmMESKjbVkAV6LO1FhSaqk92JgKBzG28ukLfACFl3if6zw0Oin68zFA43m_9ELenFDaAVnX_-U.BXOtd-zuOdZec8_MLekMnk5LRlvuVbbOwjWC_udzKIs%26dib_tag%3Dse%26keywords%3Dwomen%2Bcoat%26qid%3D1778147100%26sr%3D8-1-spons%26aref%3DlZUa4DoGUv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=lZUa4DoGUv&sp_cr=DUB,https://m.media-amazon.com/images/I/51q1OYS+qML._AC_UL320_.jpg,Outerwear,Selenium,4.2 out of 5 stars,(10)
